	web_id	sku_id	attr_name	attr_value	dt	item_third_cate_cd
2931	0	2362250	进口/国产	进口	2017-02-28	1602
2932	0	2362252	产品产地	其它	2017-02-28	1602
2933	0	2362252	分类	果味饮料#$碳酸饮料	2017-02-28	1602
2934	0	2362252	单件容量	601mL-1000mL	2017-02-28	1602
2935	0	2362252	果汁成分含量	浓缩	2017-02-28	1602
2936	0	2362252	碳酸饮料分类	果味	2017-02-28	1602
2937	0	2362252	进口/国产	进口	2017-02-28	1602
2938	0	2363183	产品产地	其它	2017-02-28	1602
2939	0	2363183	分类	果味饮料#$碳酸饮料	2017-02-28	1602
2940	0	2363183	单件容量	601mL-1000mL	2017-02-28	1602
2941	0	2363183	碳酸饮料分类	果味	2017-02-28	1602
2942	0	2363183	进口/国产	进口	2017-02-28	1602
2943	0	2363185	产品产地	其它	2017-02-28	1602
2944	0	2363185	分类	果味饮料#$碳酸饮料	2017-02-28	1602
2945	0	2363185	单件容量	601mL-1000mL	2017-02-28	1602
2946	0	2363185	碳酸饮料分类	果味	2017-02-28	1602
2947	0	2363185	进口/国产	进口	2017-02-28	1602
2948	0	2363187	产品产地	其它	2017-02-28	1602
2949	0	2363187	分类	果味饮料#$碳酸饮料	2017-02-28	1602
2950	0	2363187	单件容量	601mL-1000mL	2017-02-28	1602
2951	0	2363187	碳酸饮料分类	果味	2017-02-28	1602
2952	0	2363187	进口/国产	进口	2017-02-28	1602
2953	0	2363199	产品产地	其它	2017-02-28	1602
2954	0	2363199	分类	果味饮料#$碳酸饮料	2017-02-28	1602
2955	0	2363199	单件容量	601mL-1000mL	2017-02-28	1602
2956	0	2363199	碳酸饮料分类	果味	2017-02-28	1602
2957	0	2363199	茶饮料系列	红茶	2017-02-28	1602
2958	0	2363199	进口/国产	进口	2017-02-28	1602
2959	0	2363201	产品产地	其它	2017-02-28	1602
2960	0	2363201	分类	功能饮料#$果味饮料#$碳酸饮料	2017-02-28	1602
2961	0	2363201	单件容量	601mL-1000mL	2017-02-28	1602
2962	0	2363201	碳酸饮料分类	果味	2017-02-28	1602
2963	0	2363201	茶饮料系列	绿茶	2017-02-28	1602
2964	0	2363201	进口/国产	进口	2017-02-28	1602
2965	0	2363203	产品产地	其它	2017-02-28	1602
2966	0	2363203	分类	碳酸饮料	2017-02-28	1602
2967	0	2363203	单件容量	601mL-1000mL	2017-02-28	1602
2968	0	2363203	口味	芒果味	2017-02-28	1602
2969	0	2363203	碳酸饮料分类	果味	2017-02-28	1602
2970	0	2363203	茶饮料系列	红茶	2017-02-28	1602
2971	0	2363203	进口/国产	进口	2017-02-28	1602
2972	0	2369094	产品产地	其它	2017-02-28	1602
2973	0	2369094	分类	其它#$果味饮料#$果蔬汁#$碳酸饮料	2017-02-28	1602
2974	0	2369094	包装	其它#$独立包装#$礼盒装	2017-02-28	1602
2975	0	2369094	包装件数	1-6	2017-02-28	1602
2976	0	2369094	单件容量	601mL-1000mL	2017-02-28	1602
2977	0	2369094	口味	其它#$桃子味	2017-02-28	1602
2978	0	2369094	果汁成分含量	100%以下	2017-02-28	1602
2979	0	2369094	碳酸饮料分类	其它#$果味	2017-02-28	1602
2980	0	2369094	进口/国产	进口	2017-02-28	1602
2981	0	2369094	适用场景	其它#$出游#$送礼#$餐桌	2017-02-28	1602
2982	0	2370053	产品产地	其它	2017-02-28	1602
2983	0	2370053	分类	其它#$果味饮料#$果蔬汁#$碳酸饮料	2017-02-28	1602
2984	0	2370053	包装	其它#$独立包装#$礼盒装	2017-02-28	1602
2985	0	2370053	包装件数	1-6	2017-02-28	1602
2986	0	2370053	单件容量	601mL-1000mL	2017-02-28	1602
2987	0	2370053	口味	其它#$混合果味	2017-02-28	1602
2988	0	2370053	果汁成分含量	100%以下	2017-02-28	1602
2989	0	2370053	碳酸饮料分类	其它#$果味	2017-02-28	1602
2990	0	2370053	进口/国产	进口	2017-02-28	1602
2991	0	2370053	适用场景	其它#$出游#$送礼#$餐桌	2017-02-28	1602
2992	0	2370055	产品产地	其它	2017-02-28	1602
2993	0	2370055	分类	其它#$果味饮料#$果蔬汁#$碳酸饮料	2017-02-28	1602
2994	0	2370055	包装	其它#$独立包装#$礼盒装	2017-02-28	1602
2995	0	2370055	包装件数	1-6	2017-02-28	1602
2996	0	2370055	单件容量	601mL-1000mL	2017-02-28	1602
2997	0	2370055	口味	其它#$混合果味	2017-02-28	1602
2998	0	2370055	果汁成分含量	100%以下	2017-02-28	1602
2999	0	2370055	碳酸饮料分类	其它#$果味	2017-02-28	1602
3000	0	2370055	进口/国产	进口	2017-02-28	1602
3001	0	2370055	适用场景	其它#$出游#$送礼#$餐桌	2017-02-28	1602
3002	0	2370067	产品产地	其它	2017-02-28	1602
3003	0	2370067	分类	其它#$果味饮料#$果蔬汁#$碳酸饮料	2017-02-28	1602
3004	0	2370067	包装	独立包装	2017-02-28	1602
3005	0	2370067	包装件数	1-6	2017-02-28	1602
3006	0	2370067	单件容量	601mL-1000mL	2017-02-28	1602
3007	0	2370067	口味	其它#$混合果味	2017-02-28	1602
3008	0	2370067	果汁成分含量	100%以下	2017-02-28	1602
3009	0	2370067	碳酸饮料分类	其它#$果味	2017-02-28	1602
3010	0	2370067	进口/国产	进口	2017-02-28	1602
3011	0	2370067	适用场景	其它#$出游#$送礼#$餐桌	2017-02-28	1602
3012	0	2376824	产品产地	中国大陆	2017-02-28	1602
3013	0	2376824	分类	碳酸饮料	2017-02-28	1602
3014	0	2376824	功能饮料	其它	2017-02-28	1602
3015	0	2376824	包装	其它	2017-02-28	1602
3016	0	2376824	包装件数	20以上	2017-02-28	1602
3017	0	2376824	单件容量	251mL-600mL	2017-02-28	1602
3018	0	2376824	口味	其它	2017-02-28	1602
3019	0	2376824	是否含糖	含糖	2017-02-28	1602
3020	0	2376824	果汁成分含量	100%以下	2017-02-28	1602
3021	0	2376824	碳酸饮料分类	其它	2017-02-28	1602
3022	0	2376824	茶饮料系列	其它	2017-02-28	1602
3023	0	2376824	进口/国产	国产	2017-02-28	1602
3024	0	2376824	适用场景	亲子#$出游#$运动#$送礼#$餐桌	2017-02-28	1602
3025	0	2377875	产品产地	中国大陆	2017-02-28	1602
3026	0	2377875	分类	碳酸饮料	2017-02-28	1602
3027	0	2377875	功能饮料	其它	2017-02-28	1602
3028	0	2377875	包装	其它	2017-02-28	1602
3029	0	2377875	包装件数	13-20	2017-02-28	1602
3030	0	2377875	单件容量	251mL-600mL	2017-02-28	1602
3031	0	2377875	口味	其它	2017-02-28	1602
3032	0	2377875	是否含糖	含糖	2017-02-28	1602
3033	0	2377875	果汁成分含量	100%以下	2017-02-28	1602
3034	0	2377875	碳酸饮料分类	其它	2017-02-28	1602
3035	0	2377875	进口/国产	国产	2017-02-28	1602
3036	0	2377875	适用场景	亲子#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3037	0	2380913	产品产地	中国大陆	2017-02-28	1602
3038	0	2380913	分类	茶饮料	2017-02-28	1602
3039	0	2380913	功能饮料	其它	2017-02-28	1602
3040	0	2380913	包装	独立包装	2017-02-28	1602
3041	0	2380913	包装件数	13-20	2017-02-28	1602
3042	0	2380913	单件容量	251mL-600mL	2017-02-28	1602
3043	0	2380913	口味	其它	2017-02-28	1602
3044	0	2380913	是否含糖	含糖	2017-02-28	1602
3045	0	2380913	果汁成分含量	100%以下	2017-02-28	1602
3046	0	2380913	碳酸饮料分类	其它	2017-02-28	1602
3047	0	2380913	茶饮料系列	乌龙茶	2017-02-28	1602
3048	0	2380913	进口/国产	国产	2017-02-28	1602
3049	0	2380913	适用场景	其它#$出游#$熬夜/加班#$运动#$餐桌	2017-02-28	1602
3050	0	2418921	产品产地	中国大陆	2017-02-28	1602
3051	0	2418921	分类	果味饮料	2017-02-28	1602
3052	0	2418921	包装	家庭装	2017-02-28	1602
3053	0	2418921	包装件数	13-20	2017-02-28	1602
3054	0	2418921	单件容量	251mL-600mL	2017-02-28	1602
3055	0	2418921	口味	橙味	2017-02-28	1602
3056	0	2418921	是否含糖	含糖	2017-02-28	1602
3057	0	2418921	果汁成分含量	100%以下	2017-02-28	1602
3058	0	2418921	进口/国产	国产	2017-02-28	1602
3059	0	2418921	适用场景	亲子#$出游#$熬夜/加班#$餐桌	2017-02-28	1602
3060	0	2439757	产品产地	其它	2017-02-28	1602
3061	0	2439757	分类	果蔬汁	2017-02-28	1602
3062	0	2439757	包装	组合装	2017-02-28	1602
3063	0	2439757	包装件数	1-6	2017-02-28	1602
3064	0	2439757	单件容量	601mL-1000mL	2017-02-28	1602
3065	0	2439757	口味	梨味#$混合果味#$苹果味	2017-02-28	1602
3066	0	2439757	是否含糖	无糖	2017-02-28	1602
3067	0	2439757	果汁成分含量	100%	2017-02-28	1602
3068	0	2439757	进口/国产	进口	2017-02-28	1602
3069	0	2439757	适用场景	亲子#$出游#$熬夜/加班#$运动#$餐桌	2017-02-28	1602
3070	0	2439883	产品产地	中国大陆	2017-02-28	1602
3071	0	2439883	分类	果味饮料#$茶饮料	2017-02-28	1602
3072	0	2439883	功能饮料	其它	2017-02-28	1602
3073	0	2439883	包装	家庭装#$组合装	2017-02-28	1602
3074	0	2439883	包装件数	13-20	2017-02-28	1602
3075	0	2439883	单件容量	250mL及以下	2017-02-28	1602
3076	0	2439883	口味	柠檬味	2017-02-28	1602
3077	0	2439883	是否含糖	含糖	2017-02-28	1602
3078	0	2439883	茶饮料系列	其它	2017-02-28	1602
3079	0	2439883	进口/国产	国产	2017-02-28	1602
3080	0	2439883	适用场景	出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3081	0	2439951	产品产地	中国大陆	2017-02-28	1602
3082	0	2439951	分类	果味饮料#$茶饮料	2017-02-28	1602
3083	0	2439951	功能饮料	其它	2017-02-28	1602
3084	0	2439951	包装	家庭装#$组合装	2017-02-28	1602
3085	0	2439951	包装件数	20以上	2017-02-28	1602
3086	0	2439951	单件容量	250mL及以下	2017-02-28	1602
3087	0	2439951	口味	柠檬味	2017-02-28	1602
3088	0	2439951	是否含糖	含糖	2017-02-28	1602
3089	0	2439951	茶饮料系列	其它	2017-02-28	1602
3090	0	2439951	进口/国产	国产	2017-02-28	1602
3091	0	2439951	适用场景	出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3092	0	2450906	产品产地	中国大陆	2017-02-28	1602
3093	0	2450906	分类	茶饮料	2017-02-28	1602
3094	0	2450906	功能饮料	其它	2017-02-28	1602
3095	0	2450906	包装	组合装	2017-02-28	1602
3096	0	2450906	包装件数	13-20	2017-02-28	1602
3097	0	2450906	单件容量	251mL-600mL	2017-02-28	1602
3098	0	2450906	口味	柠檬味	2017-02-28	1602
3099	0	2450906	是否含糖	含糖	2017-02-28	1602
3100	0	2450906	果汁成分含量	100%以下	2017-02-28	1602
3101	0	2450906	碳酸饮料分类	其它	2017-02-28	1602
3102	0	2450906	茶饮料系列	红茶	2017-02-28	1602
3103	0	2450906	进口/国产	国产	2017-02-28	1602
3104	0	2450906	适用场景	其它#$送礼	2017-02-28	1602
3105	0	2451275	产品产地	中国大陆	2017-02-28	1602
3106	0	2451275	分类	功能饮料	2017-02-28	1602
3107	0	2451275	功能饮料	运动饮料	2017-02-28	1602
3108	0	2451275	包装	其它#$家庭装#$独立包装#$礼盒装#$组合装	2017-02-28	1602
3109	0	2451275	单件容量	251mL-600mL	2017-02-28	1602
3110	0	2451275	口味	橙味	2017-02-28	1602
3111	0	2451275	碳酸饮料分类	其它#$果味	2017-02-28	1602
3112	0	2451275	茶饮料系列	其它	2017-02-28	1602
3113	0	2451275	进口/国产	国产	2017-02-28	1602
3114	0	2451275	适用场景	运动	2017-02-28	1602
3115	0	2458220	产品产地	泰国	2017-02-28	1602
3116	0	2458220	分类	果味饮料	2017-02-28	1602
3117	0	2458220	功能饮料	运动饮料	2017-02-28	1602
3118	0	2458220	包装	便携装#$家庭装#$独立包装#$组合装	2017-02-28	1602
3119	0	2458220	包装件数	7-12	2017-02-28	1602
3120	0	2458220	单件容量	251mL-600mL	2017-02-28	1602
3121	0	2458220	口味	椰子味#$混合果味	2017-02-28	1602
3122	0	2458220	是否含糖	含糖	2017-02-28	1602
3123	0	2458220	果汁成分含量	100%以下	2017-02-28	1602
3124	0	2458220	碳酸饮料分类	果味	2017-02-28	1602
3125	0	2458220	茶饮料系列	其它	2017-02-28	1602
3126	0	2458220	进口/国产	进口	2017-02-28	1602
3127	0	2458220	适用场景	亲子#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3128	0	2458533	产品产地	泰国	2017-02-28	1602
3129	0	2458533	分类	茶饮料	2017-02-28	1602
3130	0	2458533	功能饮料	其它#$运动饮料	2017-02-28	1602
3131	0	2458533	包装	便携装#$独立包装#$组合装	2017-02-28	1602
3132	0	2458533	包装件数	7-12	2017-02-28	1602
3133	0	2458533	单件容量	251mL-600mL	2017-02-28	1602
3134	0	2458533	口味	椰子味#$混合果味	2017-02-28	1602
3135	0	2458533	是否含糖	含糖	2017-02-28	1602
3136	0	2458533	果汁成分含量	100%以下	2017-02-28	1602
3137	0	2458533	碳酸饮料分类	其它	2017-02-28	1602
3138	0	2458533	茶饮料系列	绿茶	2017-02-28	1602
3139	0	2458533	进口/国产	进口	2017-02-28	1602
3140	0	2458533	适用场景	亲子#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3141	0	2458535	产品产地	泰国	2017-02-28	1602
3142	0	2458535	分类	果味饮料	2017-02-28	1602
3143	0	2458535	功能饮料	运动饮料	2017-02-28	1602
3144	0	2458535	包装	便携装#$家庭装#$独立包装#$组合装	2017-02-28	1602
3145	0	2458535	包装件数	7-12	2017-02-28	1602
3146	0	2458535	单件容量	251mL-600mL	2017-02-28	1602
3147	0	2458535	口味	柠檬味	2017-02-28	1602
3148	0	2458535	是否含糖	含糖	2017-02-28	1602
3149	0	2458535	果汁成分含量	100%以下	2017-02-28	1602
3150	0	2458535	碳酸饮料分类	果味	2017-02-28	1602
3151	0	2458535	茶饮料系列	其它	2017-02-28	1602
3152	0	2458535	进口/国产	进口	2017-02-28	1602
3153	0	2458535	适用场景	亲子#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3154	0	2501824	产品产地	中国大陆	2017-02-28	1602
3155	0	2501824	分类	碳酸饮料	2017-02-28	1602
3156	0	2501824	包装	家庭装	2017-02-28	1602
3157	0	2501824	包装件数	13-20	2017-02-28	1602
3158	0	2501824	单件容量	250mL及以下	2017-02-28	1602
3159	0	2501824	口味	混合果味	2017-02-28	1602
3160	0	2501824	是否含糖	含糖	2017-02-28	1602
3161	0	2501824	果汁成分含量	100%以下	2017-02-28	1602
3162	0	2501824	碳酸饮料分类	可乐	2017-02-28	1602
3163	0	2501824	进口/国产	国产	2017-02-28	1602
3164	0	2501824	适用场景	出游	2017-02-28	1602
3165	0	2501836	产品产地	中国大陆	2017-02-28	1602
3166	0	2501836	分类	碳酸饮料	2017-02-28	1602
3167	0	2501836	包装	家庭装	2017-02-28	1602
3168	0	2501836	包装件数	13-20	2017-02-28	1602
3169	0	2501836	单件容量	250mL及以下	2017-02-28	1602
3170	0	2501836	口味	混合果味	2017-02-28	1602
3171	0	2501836	是否含糖	含糖	2017-02-28	1602
3172	0	2501836	果汁成分含量	100%以下	2017-02-28	1602
3173	0	2501836	碳酸饮料分类	可乐	2017-02-28	1602
3174	0	2501836	进口/国产	国产	2017-02-28	1602
3175	0	2501836	适用场景	出游	2017-02-28	1602
3176	0	2501838	产品产地	中国大陆	2017-02-28	1602
3177	0	2501838	分类	碳酸饮料	2017-02-28	1602
3178	0	2501838	包装	家庭装	2017-02-28	1602
3179	0	2501838	包装件数	7-12	2017-02-28	1602
3180	0	2501838	单件容量	1L及以上	2017-02-28	1602
3181	0	2501838	口味	混合果味	2017-02-28	1602
3182	0	2501838	是否含糖	含糖	2017-02-28	1602
3183	0	2501838	果汁成分含量	100%以下	2017-02-28	1602
3184	0	2501838	碳酸饮料分类	可乐	2017-02-28	1602
3185	0	2501838	进口/国产	国产	2017-02-28	1602
3186	0	2501838	适用场景	出游	2017-02-28	1602
3187	0	2502051	产品产地	中国大陆	2017-02-28	1602
3188	0	2502051	分类	碳酸饮料	2017-02-28	1602
3189	0	2502051	包装	家庭装	2017-02-28	1602
3190	0	2502051	包装件数	13-20	2017-02-28	1602
3191	0	2502051	单件容量	250mL及以下	2017-02-28	1602
3192	0	2502051	口味	混合果味	2017-02-28	1602
3193	0	2502051	是否含糖	含糖	2017-02-28	1602
3194	0	2502051	果汁成分含量	100%以下	2017-02-28	1602
3195	0	2502051	碳酸饮料分类	可乐#$果味	2017-02-28	1602
3196	0	2502051	进口/国产	国产	2017-02-28	1602
3197	0	2502051	适用场景	出游	2017-02-28	1602
3198	0	2502053	产品产地	中国大陆	2017-02-28	1602
3199	0	2502053	分类	碳酸饮料	2017-02-28	1602
3200	0	2502053	包装	家庭装	2017-02-28	1602
3201	0	2502053	包装件数	13-20	2017-02-28	1602
3202	0	2502053	单件容量	250mL及以下	2017-02-28	1602
3203	0	2502053	口味	混合果味	2017-02-28	1602
3204	0	2502053	是否含糖	含糖	2017-02-28	1602
3205	0	2502053	果汁成分含量	100%以下	2017-02-28	1602
3206	0	2502053	碳酸饮料分类	可乐	2017-02-28	1602
3207	0	2502053	进口/国产	国产	2017-02-28	1602
3208	0	2502053	适用场景	出游	2017-02-28	1602
3209	0	2502061	产品产地	中国大陆	2017-02-28	1602
3210	0	2502061	分类	碳酸饮料	2017-02-28	1602
3211	0	2502061	包装	家庭装	2017-02-28	1602
3212	0	2502061	包装件数	13-20	2017-02-28	1602
3213	0	2502061	单件容量	601mL-1000mL	2017-02-28	1602
3214	0	2502061	口味	混合果味	2017-02-28	1602
3215	0	2502061	是否含糖	含糖	2017-02-28	1602
3216	0	2502061	果汁成分含量	100%以下	2017-02-28	1602
3217	0	2502061	碳酸饮料分类	可乐#$果味	2017-02-28	1602
3218	0	2502061	进口/国产	国产	2017-02-28	1602
3219	0	2502061	适用场景	出游	2017-02-28	1602
3220	0	2503951	产品产地	中国大陆	2017-02-28	1602
3221	0	2503951	分类	功能饮料	2017-02-28	1602
3222	0	2503951	功能饮料	运动饮料	2017-02-28	1602
3223	0	2503951	包装	独立包装	2017-02-28	1602
3224	0	2503951	包装件数	13-20	2017-02-28	1602
3225	0	2503951	单件容量	251mL-600mL	2017-02-28	1602
3226	0	2503951	口味	其它	2017-02-28	1602
3227	0	2503951	是否含糖	含糖	2017-02-28	1602
3228	0	2503951	果汁成分含量	其它	2017-02-28	1602
3229	0	2503951	碳酸饮料分类	果味	2017-02-28	1602
3230	0	2503951	进口/国产	国产	2017-02-28	1602
3231	0	2503951	适用场景	其它#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3232	0	2503953	产品产地	中国大陆	2017-02-28	1602
3233	0	2503953	分类	功能饮料	2017-02-28	1602
3234	0	2503953	功能饮料	运动饮料	2017-02-28	1602
3235	0	2503953	包装	独立包装	2017-02-28	1602
3236	0	2503953	包装件数	13-20	2017-02-28	1602
3237	0	2503953	单件容量	251mL-600mL	2017-02-28	1602
3238	0	2503953	口味	其它	2017-02-28	1602
3239	0	2503953	是否含糖	含糖	2017-02-28	1602
3240	0	2503953	碳酸饮料分类	果味	2017-02-28	1602
3241	0	2503953	进口/国产	国产	2017-02-28	1602
3242	0	2503953	适用场景	亲子#$其它#$出游#$运动#$送礼#$餐桌	2017-02-28	1602
3243	0	2510382	产品产地	中国大陆	2017-02-28	1602
3244	0	2510382	分类	果味饮料#$果蔬汁	2017-02-28	1602
3245	0	2510382	包装	家庭装#$组合装	2017-02-28	1602
3246	0	2510382	包装件数	20以上	2017-02-28	1602
3247	0	2510382	单件容量	250mL及以下	2017-02-28	1602
3248	0	2510382	口味	橙味	2017-02-28	1602
3249	0	2510382	是否含糖	无糖	2017-02-28	1602
3250	0	2510382	果汁成分含量	100%	2017-02-28	1602
3251	0	2510382	进口/国产	国产	2017-02-28	1602
3252	0	2510382	适用场景	亲子#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3253	0	2510384	产品产地	中国大陆	2017-02-28	1602
3254	0	2510384	分类	其它#$功能饮料#$果味饮料	2017-02-28	1602
3255	0	2510384	功能饮料	其它	2017-02-28	1602
3256	0	2510384	包装	礼盒装#$组合装	2017-02-28	1602
3257	0	2510384	包装件数	13-20	2017-02-28	1602
3258	0	2510384	单件容量	251mL-600mL	2017-02-28	1602
3259	0	2510384	口味	混合饮料	2017-02-28	1602
3260	0	2510384	是否含糖	含糖	2017-02-28	1602
3261	0	2510384	茶饮料系列	其它	2017-02-28	1602
3262	0	2510384	适用场景	亲子#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3263	0	2510388	产品产地	中国大陆	2017-02-28	1602
3264	0	2510388	分类	茶饮料	2017-02-28	1602
3265	0	2510388	包装	组合装	2017-02-28	1602
3266	0	2510388	包装件数	13-20	2017-02-28	1602
3267	0	2510388	单件容量	251mL-600mL	2017-02-28	1602
3268	0	2510388	是否含糖	含糖	2017-02-28	1602
3269	0	2510388	茶饮料系列	绿茶	2017-02-28	1602
3270	0	2510388	进口/国产	国产	2017-02-28	1602
3271	0	2510388	适用场景	亲子#$熬夜/加班#$运动#$餐桌	2017-02-28	1602
3272	0	2510455	产品产地	中国大陆	2017-02-28	1602
3273	0	2510455	分类	果味饮料	2017-02-28	1602
3274	0	2510455	包装	家庭装#$礼盒装#$组合装	2017-02-28	1602
3275	0	2510455	包装件数	13-20	2017-02-28	1602
3276	0	2510455	单件容量	251mL-600mL	2017-02-28	1602
3277	0	2510455	口味	橙味#$混合果味#$混合饮料	2017-02-28	1602
3278	0	2510455	是否含糖	含糖	2017-02-28	1602
3279	0	2510455	碳酸饮料分类	果味	2017-02-28	1602
3280	0	2510455	进口/国产	国产	2017-02-28	1602
3281	0	2510455	适用场景	亲子#$熬夜/加班#$运动#$送礼	2017-02-28	1602
3282	0	2510463	产品产地	中国大陆	2017-02-28	1602
3283	0	2510463	分类	茶饮料	2017-02-28	1602
3284	0	2510463	包装	家庭装#$礼盒装#$组合装	2017-02-28	1602
3285	0	2510463	包装件数	7-12	2017-02-28	1602
3286	0	2510463	单件容量	601mL-1000mL	2017-02-28	1602
3287	0	2510463	是否含糖	含糖	2017-02-28	1602
3288	0	2510463	茶饮料系列	绿茶	2017-02-28	1602
3289	0	2510463	进口/国产	国产	2017-02-28	1602
3290	0	2510465	产品产地	中国大陆	2017-02-28	1602
3291	0	2510465	分类	茶饮料	2017-02-28	1602
3292	0	2510465	包装	便携装	2017-02-28	1602
3293	0	2510465	包装件数	7-12	2017-02-28	1602
3294	0	2510465	单件容量	601mL-1000mL	2017-02-28	1602
3295	0	2510465	口味	柠檬味	2017-02-28	1602
3296	0	2510465	是否含糖	含糖	2017-02-28	1602
3297	0	2510465	茶饮料系列	红茶	2017-02-28	1602
3298	0	2510465	进口/国产	国产	2017-02-28	1602
3299	0	2510465	适用场景	亲子#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3300	0	2510477	产品产地	中国大陆	2017-02-28	1602
3301	0	2510477	分类	功能饮料#$果味饮料	2017-02-28	1602
3302	0	2510477	功能饮料	运动饮料	2017-02-28	1602
3303	0	2510477	包装	家庭装#$组合装	2017-02-28	1602
3304	0	2510477	包装件数	13-20	2017-02-28	1602
3305	0	2510477	单件容量	251mL-600mL	2017-02-28	1602
3306	0	2510477	口味	混合果味#$混合饮料	2017-02-28	1602
3307	0	2510477	是否含糖	含糖	2017-02-28	1602
3308	0	2510477	进口/国产	国产	2017-02-28	1602
3309	0	2510477	适用场景	亲子#$出游#$熬夜/加班#$运动	2017-02-28	1602
3310	0	2542709	产品产地	中国大陆	2017-02-28	1602
3311	0	2542709	包装	独立包装	2017-02-28	1602
3312	0	2542709	包装件数	20以上	2017-02-28	1602
3313	0	2542709	单件容量	251mL-600mL	2017-02-28	1602
3314	0	2542709	是否含糖	无糖	2017-02-28	1602
3315	0	2542709	进口/国产	国产	2017-02-28	1602
3316	0	2542709	适用场景	亲子#$其它#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3317	0	2542723	产品产地	中国大陆	2017-02-28	1602
3318	0	2542723	分类	蛋白质饮料	2017-02-28	1602
3319	0	2542723	包装	家庭装#$独立包装	2017-02-28	1602
3320	0	2542723	包装件数	20以上	2017-02-28	1602
3321	0	2542723	单件容量	250mL及以下	2017-02-28	1602
3322	0	2542723	是否含糖	含糖	2017-02-28	1602
3323	0	2542723	进口/国产	国产	2017-02-28	1602
3324	0	2542723	适用场景	亲子#$其它#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3325	0	2543066	产品产地	中国大陆	2017-02-28	1602
3326	0	2543066	分类	其它	2017-02-28	1602
3327	0	2543066	包装	独立包装	2017-02-28	1602
3328	0	2543066	包装件数	13-20	2017-02-28	1602
3329	0	2543066	单件容量	250mL及以下	2017-02-28	1602
3330	0	2543066	口味	其它	2017-02-28	1602
3331	0	2543066	是否含糖	含糖	2017-02-28	1602
3332	0	2543066	进口/国产	国产	2017-02-28	1602
3333	0	2543066	适用场景	亲子#$其它#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3334	0	2543070	产品产地	中国大陆	2017-02-28	1602
3335	0	2543070	分类	蛋白质饮料	2017-02-28	1602
3336	0	2543070	包装	独立包装	2017-02-28	1602
3337	0	2543070	包装件数	13-20	2017-02-28	1602
3338	0	2543070	单件容量	250mL及以下	2017-02-28	1602
3339	0	2543070	口味	椰子味	2017-02-28	1602
3340	0	2543070	是否含糖	含糖	2017-02-28	1602
3341	0	2543070	进口/国产	国产	2017-02-28	1602
3342	0	2543070	适用场景	亲子#$其它#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3343	0	2543074	产品产地	中国大陆	2017-02-28	1602
3344	0	2543074	分类	蛋白质饮料	2017-02-28	1602
3345	0	2543074	包装	独立包装	2017-02-28	1602
3346	0	2543074	包装件数	13-20	2017-02-28	1602
3347	0	2543074	单件容量	251mL-600mL	2017-02-28	1602
3348	0	2543074	口味	椰子味	2017-02-28	1602
3349	0	2543074	是否含糖	含糖	2017-02-28	1602
3350	0	2543074	进口/国产	国产	2017-02-28	1602
3351	0	2543074	适用场景	亲子#$其它#$出游#$熬夜/加班#$运动#$送礼#$餐桌	2017-02-28	1602
3352	0	2552370	产品产地	中国大陆	2017-02-28	1602
3353	0	2552370	分类	果蔬汁	2017-02-28	1602
3354	0	2552370	包装	组合装	2017-02-28	1602
3355	0	2552370	包装件数	1-6	2017-02-28	1602
3356	0	2552370	单件容量	601mL-1000mL	2017-02-28	1602
3357	0	2552370	口味	山楂/酸梅味	2017-02-28	1602
3358	0	2552370	是否含糖	含糖	2017-02-28	1602
3359	0	2552370	果汁成分含量	浓缩	2017-02-28	1602
3360	0	2552370	进口/国产	国产	2017-02-28	1602
3361	0	2552370	适用场景	亲子#$其它#$出游#$熬夜/加班#$送礼#$餐桌	2017-02-28	1602
3362	0	2562911	产品产地	中国大陆	2017-02-28	1602
3363	0	2562911	包装件数	7-12	2017-02-28	1602
3364	0	2562911	单件容量	250mL及以下	2017-02-28	1602
3365	0	2562911	进口/国产	国产	2017-02-28	1602
3366	0	2562917	产品产地	中国大陆	2017-02-28	1602
3367	0	2562917	分类	其它	2017-02-28	1602
3368	0	2562917	功能饮料	其它	2017-02-28	1602
3369	0	2562917	包装	独立包装	2017-02-28	1602
3370	0	2562917	包装件数	7-12	2017-02-28	1602
3371	0	2562917	单件容量	250mL及以下	2017-02-28	1602
3372	0	2562917	口味	柠檬味	2017-02-28	1602
